 PATH                                                                                                                                                                     | SIZE      | CREATED    | MODIFIED   | PLEN | FLEN 
 /home/simon/projects/esp32/lib/python3.13/site-packages/pip/_internal/metadata/_json.py                                                                                  | 2707      | 1749664739 | 1749664739 | 87   | 8    
 /home/simon/projects/esp32/lib/python3.13/site-packages/pip/_internal/metadata/__pycache__/_json.cpython-313.pyc                                                         | 3008      | 1749664739 | 1749664739 | 112  | 21   
 /home/simon/projects/esp32/lib/python3.13/site-packages/pip/_internal/metadata/__pycache__/pkg_resources.cpython-313.pyc                                                 | 16318     | 1749664739 | 1749664739 | 120  | 29   
 /home/simon/projects/esp32/lib/python3.13/site-packages/pip/_internal/metadata/__pycache__/base.cpython-313.pyc                                                          | 34588     | 1749664739 | 1749664739 | 111  | 20   
 /home/simon/projects/esp32/lib/python3.13/site-packages/pip/_internal/metadata/__pycache__/__init__.cpython-313.pyc                                                      | 5822      | 1749664739 | 1749664739 | 115  | 24   
 /home/simon/projects/esp32/lib/python3.13/site-packages/pip/_internal/metadata/base.py                                                                                   | 25298     | 1749664739 | 1749664739 | 86   | 7    
 /home/simon/projects/esp32/lib/python3.13/site-packages/pip/_internal/build_env.py                                                                                       | 10700     | 1749664739 | 1749664739 | 82   | 12   
 /home/simon/projects/esp32/lib/python3.13/site-packages/pip/_internal/__init__.py                                                                                        | 513       | 1749664739 | 1749664739 | 81   | 11   
 /home/simon/projects/esp32/lib/python3.13/site-packages/pip/_internal/models/scheme.py                                                                                   | 575       | 1749664739 | 1749664739 | 86   | 9    
 /home/simon/projects/esp32/lib/python3.13/site-packages/pip/_internal/models/__init__.py                                                                                 | 63        | 1749664739 | 1749664739 | 88   | 11   
 /home/simon/projects/esp32/lib/python3.13/site-packages/pip/_internal/models/link.py                                                                                     | 21448     | 1749664739 | 1749664739 | 84   | 7    
 /home/simon/projects/esp32/lib/python3.13/site-packages/pip/_internal/models/installation_report.py                                                                      | 2818      | 1749664739 | 1749664739 | 99   | 22   
 /home/simon/projects/esp32/lib/python3.13/site-packages/pip/_internal/models/target_python.py                                                                            | 4271      | 1749664739 | 1749664739 | 93   | 16   
 /home/simon/projects/esp32/lib/python3.13/site-packages/pip/_internal/models/format_control.py                                                                           | 2486      | 1749664739 | 1749664739 | 94   | 17   
 /home/simon/projects/esp32/lib/python3.13/site-packages/pip/_internal/models/direct_url.py                                                                               | 6578      | 1749664739 | 1749664739 | 90   | 13   
 /home/simon/projects/esp32/lib/python3.13/site-packages/pip/_internal/models/wheel.py                                                                                    | 4539      | 1749664739 | 1749664739 | 85   | 8    
 /home/simon/projects/esp32/lib/python3.13/site-packages/pip/_internal/models/candidate.py                                                                                | 753       | 1749664739 | 1749664739 | 89   | 12   
 /home/simon/projects/esp32/lib/python3.13/site-packages/pip/_internal/models/__pycache__/index.cpython-313.pyc                                                           | 1757      | 1749664739 | 1749664739 | 110  | 21   
 /home/simon/projects/esp32/lib/python3.13/site-packages/pip/_internal/models/__pycache__/scheme.cpython-313.pyc                                                          | 1059      | 1749664739 | 1749664739 | 111  | 22   
 /home/simon/projects/esp32/lib/python3.13/site-packages/pip/_internal/models/__pycache__/direct_url.cpython-313.pyc                                                      | 10996     | 1749664739 | 1749664739 | 115  | 26   
 /home/simon/projects/esp32/lib/python3.13/site-packages/pip/_internal/models/__pycache__/link.cpython-313.pyc                                                            | 27006     | 1749664739 | 1749664739 | 109  | 20   
 /home/simon/projects/esp32/lib/python3.13/site-packages/pip/_internal/models/__pycache__/target_python.cpython-313.pyc                                                   | 4827      | 1749664739 | 1749664739 | 118  | 29   
 /home/simon/projects/esp32/lib/python3.13/site-packages/pip/_internal/models/__pycache__/format_control.cpython-313.pyc                                                  | 4250      | 1749664739 | 1749664739 | 119  | 30   
 /home/simon/projects/esp32/lib/python3.13/site-packages/pip/_internal/models/__pycache__/wheel.cpython-313.pyc                                                           | 6521      | 1749664739 | 1749664739 | 110  | 21   
 /home/simon/projects/esp32/lib/python3.13/site-packages/pip/_internal/models/__pycache__/search_scope.cpython-313.pyc                                                    | 5103      | 1749664739 | 1749664739 | 117  | 28   
 /home/simon/projects/esp32/lib/python3.13/site-packages/pip/_internal/models/__pycache__/selection_prefs.cpython-313.pyc                                                 | 1822      | 1749664739 | 1749664739 | 120  | 31   
 /home/simon/projects/esp32/lib/python3.13/site-packages/pip/_internal/models/__pycache__/installation_report.cpython-313.pyc                                             | 2371      | 1749664739 | 1749664739 | 124  | 35   
 /home/simon/projects/esp32/lib/python3.13/site-packages/pip/_internal/models/__pycache__/candidate.cpython-313.pyc                                                       | 1654      | 1749664739 | 1749664739 | 114  | 25   
